site,year,precip,block,nitrogen,plot,species,cover
semiarid,2017,350.5,E,5,36,Opuntia polyacantha,4
semiarid,2017,350.5,E,5,36,Machaeranthera tanacetifolia,1
semiarid,2017,350.5,E,5,36,Bouteloua gracilis,15
semiarid,2017,350.5,E,5,36,Plantago patagonica,6
semiarid,2017,350.5,E,5,36,Carex eleocharis,3
semiarid,2013,319.5,E,2.5,37,Carex eleocharis,5
semiarid,2013,319.5,E,2.5,37,Chenopodium leptophyllum,1
semiarid,2013,319.5,E,2.5,37,Picradaniopsis oppositiforia,3
semiarid,2013,319.5,E,2.5,37,Bouteloua gracilis,55
semiarid,2013,319.5,E,2.5,37,Machaeranthera tanacetifolia,1
semiarid,2013,319.5,E,2.5,37,Sphaeralcea coccinea,1
semiarid,2014,452.6,E,2.5,37,Sphaeralcea coccinea,1
semiarid,2014,452.6,E,2.5,37,Carex eleocharis,10
semiarid,2014,452.6,E,2.5,37,Bouteloua gracilis,70
semiarid,2014,452.6,E,2.5,37,Oenothera albicaulis,1
semiarid,2014,452.6,E,2.5,37,Cryptantha minima,2
semiarid,2014,452.6,E,2.5,37,Picradaniopsis oppositiforia,7
semiarid,2014,452.6,E,2.5,37,Festuca (Vulpia) octoflora,4
semiarid,2014,452.6,E,2.5,37,Heterotheca villosa,1
semiarid,2014,452.6,E,2.5,37,Plantago patagonica,1
semiarid,2014,452.6,E,2.5,37,Elymus elymoides,2
semiarid,2014,452.6,E,2.5,37,Machaeranthera tanacetifolia,2
semiarid,2015,387.4,E,2.5,37,Bouteloua gracilis,58
semiarid,2015,387.4,E,2.5,37,Carex eleocharis,11
semiarid,2015,387.4,E,2.5,37,UNK Fung,1
semiarid,2015,387.4,E,2.5,37,Picradaniopsis oppositiforia,10
semiarid,2015,387.4,E,2.5,37,Elymus elymoides,18
semiarid,2015,387.4,E,2.5,37,Euphorbia sp.,1
semiarid,2015,387.4,E,2.5,37,Heterotheca villosa,2
semiarid,2015,387.4,E,2.5,37,Sphaeralcea coccinea,3
semiarid,2015,387.4,E,2.5,37,Festuca (Vulpia) octoflora,5
semiarid,2015,387.4,E,2.5,37,Plantago patagonica,1
semiarid,2016,292.9,E,2.5,37,Cryptantha minima,1
semiarid,2016,292.9,E,2.5,37,Elymus elymoides,22
semiarid,2016,292.9,E,2.5,37,Sphaeralcea coccinea,1
semiarid,2016,292.9,E,2.5,37,Tragopogon dubius,2
semiarid,2016,292.9,E,2.5,37,Carex eleocharis,9
semiarid,2016,292.9,E,2.5,37,Plantago patagonica,2
semiarid,2016,292.9,E,2.5,37,Festuca (Vulpia) octoflora,36
semiarid,2016,292.9,E,2.5,37,Bouteloua gracilis,3
semiarid,2016,292.9,E,2.5,37,Lepideum densiflorum,1
semiarid,2016,292.9,E,2.5,37,Picradaniopsis oppositiforia,6
semiarid,2017,350.5,E,2.5,37,Carex eleocharis,10
semiarid,2017,350.5,E,2.5,37,Bouteloua gracilis,25
semiarid,2017,350.5,E,2.5,37,Picradaniopsis oppositiforia,33
semiarid,2017,350.5,E,2.5,37,Euphorbia sp.,1
semiarid,2017,350.5,E,2.5,37,Sphaeralcea coccinea,2
semiarid,2017,350.5,E,2.5,37,Koelaria macrantha,1
semiarid,2017,350.5,E,2.5,37,Cryptantha minima,1
semiarid,2017,350.5,E,2.5,37,Cymopterus,1
semiarid,2017,350.5,E,2.5,37,Elymus elymoides,6
semiarid,2017,350.5,E,2.5,37,Chenopodium leptophyllum,1
semiarid,2013,319.5,E,15,38,Sporobolus cryptandrus,1
semiarid,2013,319.5,E,15,38,Sphaeralcea coccinea,1
semiarid,2013,319.5,E,15,38,Bouteloua gracilis,65
semiarid,2013,319.5,E,15,38,Carex eleocharis,3
semiarid,2014,452.6,E,15,38,Carex eleocharis,3
semiarid,2014,452.6,E,15,38,Machaeranthera tanacetifolia,25
semiarid,2014,452.6,E,15,38,Euphorbia sp.,1
semiarid,2014,452.6,E,15,38,Oenothera albicaulis,22
semiarid,2014,452.6,E,15,38,Bouteloua gracilis,60
semiarid,2014,452.6,E,15,38,Sphaeralcea coccinea,2
semiarid,2014,452.6,E,15,38,Sporobolus cryptandrus,4
semiarid,2014,452.6,E,15,38,Festuca (Vulpia) octoflora,1
semiarid,2014,452.6,E,15,38,Elymus elymoides,6
semiarid,2014,452.6,E,15,38,Ipompsis laxiflora,8
semiarid,2015,387.4,E,15,38,Elymus elymoides,50
semiarid,2015,387.4,E,15,38,Carex eleocharis,1
semiarid,2015,387.4,E,15,38,Bouteloua gracilis,40
semiarid,2015,387.4,E,15,38,Sporobolus cryptandrus,2
semiarid,2015,387.4,E,15,38,Sphaeralcea coccinea,6
semiarid,2015,387.4,E,15,38,Euphorbia sp.,1
semiarid,2015,387.4,E,15,38,Salsola tragus,2
semiarid,2015,387.4,E,15,38,Carex filifolia,7
semiarid,2016,292.9,E,15,38,Hole,2
semiarid,2016,292.9,E,15,38,Tragopogon dubius,1
semiarid,2016,292.9,E,15,38,Sphaeralcea coccinea,3
semiarid,2016,292.9,E,15,38,Carex eleocharis,4
semiarid,2016,292.9,E,15,38,Bouteloua gracilis,1
semiarid,2016,292.9,E,15,38,Festuca (Vulpia) octoflora,2
semiarid,2016,292.9,E,15,38,Elymus elymoides,52
semiarid,2016,292.9,E,15,38,Sial,2
semiarid,2017,350.5,E,15,38,Elymus elymoides,22
semiarid,2017,350.5,E,15,38,Bromus tectorum ,1
semiarid,2017,350.5,E,15,38,Sporobolus cryptandrus,1
semiarid,2017,350.5,E,15,38,Sisymbrium altissimum,2
semiarid,2017,350.5,E,15,38,Euphorbia sp.,1
semiarid,2017,350.5,E,15,38,Oenothera albicaulis,3
semiarid,2017,350.5,E,15,38,Bouteloua gracilis,1
semiarid,2017,350.5,E,15,38,Sphaeralcea coccinea,17
semiarid,2017,350.5,E,15,38,Carex eleocharis,1
semiarid,2013,319.5,E,7.5,39,Euphorbia sp.,2
semiarid,2013,319.5,E,7.5,39,Sporobolus cryptandrus,7
semiarid,2013,319.5,E,7.5,39,Bouteloua gracilis,35
semiarid,2013,319.5,E,7.5,39,Carex eleocharis,3
semiarid,2013,319.5,E,7.5,39,Chenopodium incanum,1
semiarid,2013,319.5,E,7.5,39,Sphaeralcea coccinea,1
semiarid,2013,319.5,E,7.5,39,Lepideum densiflorum,1
semiarid,2014,452.6,E,7.5,39,Euphorbia sp.,1
semiarid,2014,452.6,E,7.5,39,Bouteloua gracilis,40
semiarid,2014,452.6,E,7.5,39,Machaeranthera tanacetifolia,1
semiarid,2014,452.6,E,7.5,39,Sporobolus cryptandrus,3
semiarid,2014,452.6,E,7.5,39,Plantago patagonica,2
semiarid,2014,452.6,E,7.5,39,Festuca (Vulpia) octoflora,1
semiarid,2014,452.6,E,7.5,39,Artemesia frigida,2
semiarid,2014,452.6,E,7.5,39,Carex eleocharis,2
semiarid,2014,452.6,E,7.5,39,Sphaeralcea coccinea,1
semiarid,2014,452.6,E,7.5,39,Elymus elymoides,47
semiarid,2014,452.6,E,7.5,39,Heterotheca villosa,1
semiarid,2015,387.4,E,7.5,39,Artemesia frigida,9
semiarid,2015,387.4,E,7.5,39,Elymus elymoides,65
semiarid,2015,387.4,E,7.5,39,Bouteloua gracilis,20
semiarid,2015,387.4,E,7.5,39,Carex eleocharis,2
semiarid,2015,387.4,E,7.5,39,Sphaeralcea coccinea,1
semiarid,2016,292.9,E,7.5,39,Carex eleocharis,10
semiarid,2016,292.9,E,7.5,39,Elymus elymoides,37
semiarid,2016,292.9,E,7.5,39,Lepideum densiflorum,1
semiarid,2016,292.9,E,7.5,39,Sphaeralcea coccinea,1
semiarid,2016,292.9,E,7.5,39,Artemesia frigida,8
semiarid,2016,292.9,E,7.5,39,Bouteloua gracilis,2
semiarid,2016,292.9,E,7.5,39,Plantago patagonica,1
semiarid,2017,350.5,E,7.5,39,Elymus elymoides,3
semiarid,2017,350.5,E,7.5,39,Chenopodium leptophyllum,1
semiarid,2017,350.5,E,7.5,39,Artemesia frigida,20
semiarid,2017,350.5,E,7.5,39,Carex eleocharis,1
semiarid,2017,350.5,E,7.5,39,Bouteloua gracilis,8
semiarid,2017,350.5,E,7.5,39,Sphaeralcea coccinea,5
semiarid,2017,350.5,E,7.5,39,Chenopodium incanum,7
semiarid,2017,350.5,E,7.5,39,Euphorbia sp.,2
semiarid,2013,319.5,E,10,40,Opuntia polyacantha,11
semiarid,2013,319.5,E,10,40,Bouteloua gracilis,45
semiarid,2013,319.5,E,10,40,Machaeranthera tanacetifolia,2
semiarid,2014,452.6,E,10,40,Elymus elymoides,4
semiarid,2014,452.6,E,10,40,Plantago patagonica,2
semiarid,2014,452.6,E,10,40,Festuca (Vulpia) octoflora,8
semiarid,2014,452.6,E,10,40,Oenothera albicaulis,9
semiarid,2014,452.6,E,10,40,Ipompsis laxiflora,7
semiarid,2014,452.6,E,10,40,Bouteloua gracilis,35
semiarid,2014,452.6,E,10,40,Machaeranthera tanacetifolia,40
semiarid,2014,452.6,E,10,40,Opuntia polyacantha,16
semiarid,2015,387.4,E,10,40,Bouteloua gracilis,35
semiarid,2015,387.4,E,10,40,Opuntia polyacantha,22
semiarid,2015,387.4,E,10,40,Festuca (Vulpia) octoflora,2
semiarid,2015,387.4,E,10,40,Elymus elymoides,35
semiarid,2015,387.4,E,10,40,Plantago patagonica,1
semiarid,2015,387.4,E,10,40,Sphaeralcea coccinea,1
semiarid,2016,292.9,E,10,40,Festuca (Vulpia) octoflora,10
semiarid,2016,292.9,E,10,40,Plantago patagonica,5
semiarid,2016,292.9,E,10,40,Opuntia polyacantha,12
semiarid,2016,292.9,E,10,40,Bouteloua gracilis,1
semiarid,2016,292.9,E,10,40,Lepideum densiflorum,1
semiarid,2016,292.9,E,10,40,Elymus elymoides,27
semiarid,2016,292.9,E,10,40,Sphaeralcea coccinea,1
semiarid,2017,350.5,E,10,40,Oenothera albicaulis,1
semiarid,2017,350.5,E,10,40,Euphorbia sp.,1
semiarid,2017,350.5,E,10,40,Plantago patagonica,1
semiarid,2017,350.5,E,10,40,Sphaeralcea coccinea,1
semiarid,2017,350.5,E,10,40,Elymus elymoides,24
semiarid,2017,350.5,E,10,40,Machaeranthera tanacetifolia,2
semiarid,2017,350.5,E,10,40,Opuntia polyacantha,20
semiarid,2017,350.5,E,10,40,Bouteloua gracilis,5
semiarid,2017,350.5,E,10,40,Conyza canadensis,2
semiarid,2013,319.5,F,20,41,Carex eleocharis,11
semiarid,2013,319.5,F,20,41,Bouteloua gracilis,34
semiarid,2013,319.5,F,20,41,Picradaniopsis oppositiforia,7
semiarid,2013,319.5,F,20,41,Coryphantha vivipara,2
semiarid,2013,319.5,F,20,41,Plantago patagonica,1
semiarid,2014,452.6,F,20,41,Conyza canadensis,1
semiarid,2014,452.6,F,20,41,Cryptantha minima,2
semiarid,2014,452.6,F,20,41,Plantago patagonica,7
semiarid,2014,452.6,F,20,41,Bouteloua gracilis,25
semiarid,2014,452.6,F,20,41,Carex eleocharis,4
semiarid,2014,452.6,F,20,41,Elymus elymoides,17
semiarid,2014,452.6,F,20,41,Coryphantha vivipara,1
semiarid,2014,452.6,F,20,41,Euphorbia sp.,1
semiarid,2014,452.6,F,20,41,Festuca (Vulpia) octoflora,3
semiarid,2014,452.6,F,20,41,Picradaniopsis oppositiforia,18
semiarid,2014,452.6,F,20,41,Bouteloua dactyloides,8
semiarid,2014,452.6,F,20,41,Sphaeralcea coccinea,1
semiarid,2014,452.6,F,20,41,Oenothera albicaulis,18
semiarid,2014,452.6,F,20,41,Ipompsis laxiflora,6
semiarid,2015,387.4,F,20,41,Coryphantha vivipara,2
semiarid,2015,387.4,F,20,41,Bouteloua gracilis,6
semiarid,2015,387.4,F,20,41,Picradaniopsis oppositiforia,7
semiarid,2015,387.4,F,20,41,Plantago patagonica,2
semiarid,2015,387.4,F,20,41,Sporobolus cryptandrus,1
semiarid,2015,387.4,F,20,41,Festuca (Vulpia) octoflora,3
semiarid,2015,387.4,F,20,41,Salsola tragus,1
semiarid,2015,387.4,F,20,41,Carex eleocharis,9
semiarid,2015,387.4,F,20,41,Astragalous oxytropis,1
semiarid,2015,387.4,F,20,41,Euphorbia sp.,1
semiarid,2015,387.4,F,20,41,Artemesia frigida,3
semiarid,2015,387.4,F,20,41,Elymus elymoides,60
semiarid,2015,387.4,F,20,41,Sphaeralcea coccinea,7
semiarid,2016,292.9,F,20,41,Festuca (Vulpia) octoflora,41
semiarid,2016,292.9,F,20,41,Artemesia frigida,1
semiarid,2016,292.9,F,20,41,Carex eleocharis,2
semiarid,2016,292.9,F,20,41,Coryphantha vivipara,1
semiarid,2016,292.9,F,20,41,Sphaeralcea coccinea,1
semiarid,2016,292.9,F,20,41,Picradaniopsis oppositiforia,2
semiarid,2016,292.9,F,20,41,Bouteloua gracilis,1
semiarid,2016,292.9,F,20,41,Elymus elymoides,65
semiarid,2016,292.9,F,20,41,Plantago patagonica,1
semiarid,2017,350.5,F,20,41,Sphaeralcea coccinea,3
semiarid,2017,350.5,F,20,41,Chenopodium leptophyllum,4
semiarid,2017,350.5,F,20,41,Sisymbrium altissimum,2
semiarid,2017,350.5,F,20,41,Lapula,1
semiarid,2017,350.5,F,20,41,Oenothera albicaulis,1
semiarid,2017,350.5,F,20,41,Chenopodium incanum,26
semiarid,2017,350.5,F,20,41,Conyza canadensis,1
semiarid,2017,350.5,F,20,41,Artemesia frigida,3
semiarid,2017,350.5,F,20,41,Elymus elymoides,9
semiarid,2017,350.5,F,20,41,Echinocerus,1
semiarid,2017,350.5,F,20,41,Plantago patagonica,2
semiarid,2017,350.5,F,20,41,Bouteloua gracilis,1
semiarid,2017,350.5,F,20,41,Picradaniopsis oppositiforia,6
semiarid,2017,350.5,F,20,41,Carex eleocharis,3
semiarid,2013,319.5,F,30,42,Carex eleocharis,2
semiarid,2013,319.5,F,30,42,Machaeranthera tanacetifolia,1
semiarid,2013,319.5,F,30,42,Alliium textile,1
semiarid,2013,319.5,F,30,42,Chrysothamnus nauseosus,5
semiarid,2013,319.5,F,30,42,Euphorbia sp.,1
semiarid,2013,319.5,F,30,42,Sphaeralcea coccinea,2
semiarid,2013,319.5,F,30,42,Bouteloua gracilis,50
semiarid,2014,452.6,F,30,42,Carex eleocharis,1
semiarid,2014,452.6,F,30,42,Oenothera albicaulis,1
semiarid,2014,452.6,F,30,42,Elymus elymoides,11
semiarid,2014,452.6,F,30,42,Sphaeralcea coccinea,3
semiarid,2014,452.6,F,30,42,Gutierrezia sarothrae,8
semiarid,2014,452.6,F,30,42,Plantago patagonica,3
semiarid,2014,452.6,F,30,42,Machaeranthera tanacetifolia,14
semiarid,2014,452.6,F,30,42,Festuca (Vulpia) octoflora,12
semiarid,2014,452.6,F,30,42,Unknown grass #1,1
semiarid,2014,452.6,F,30,42,Euphorbia sp.,1
semiarid,2014,452.6,F,30,42,Ipompsis laxiflora,10
semiarid,2014,452.6,F,30,42,Bouteloua gracilis,50
semiarid,2015,387.4,F,30,42,Gutierrezia sarothrae,10
semiarid,2015,387.4,F,30,42,Festuca (Vulpia) octoflora,7
semiarid,2015,387.4,F,30,42,Salsola tragus,2
semiarid,2015,387.4,F,30,42,Bouteloua gracilis,3
semiarid,2015,387.4,F,30,42,Stipa comata,1
semiarid,2015,387.4,F,30,42,Oenothera albicaulis,1
semiarid,2015,387.4,F,30,42,Elymus elymoides,60
semiarid,2015,387.4,F,30,42,Plantago patagonica,1
semiarid,2015,387.4,F,30,42,Carex eleocharis,1
semiarid,2015,387.4,F,30,42,Tumble Mustard,4
semiarid,2015,387.4,F,30,42,Sphaeralcea coccinea,2
semiarid,2016,292.9,F,30,42,Elymus elymoides,44
semiarid,2016,292.9,F,30,42,Festuca (Vulpia) octoflora,33
semiarid,2016,292.9,F,30,42,Gutierrezia sarothrae,5
semiarid,2016,292.9,F,30,42,Sphaeralcea coccinea,2
semiarid,2017,350.5,F,30,42,Chenopodium leptophyllum,5
semiarid,2017,350.5,F,30,42,Plantago patagonica,2
semiarid,2017,350.5,F,30,42,Euphorbia sp.,1
semiarid,2017,350.5,F,30,42,Sphaeralcea coccinea,2
semiarid,2017,350.5,F,30,42,Gutierrezia sarothrae,15
semiarid,2017,350.5,F,30,42,Stipa comata,3
semiarid,2017,350.5,F,30,42,Artemesia frigida,1
semiarid,2017,350.5,F,30,42,Ipompsis laxiflora,1
semiarid,2017,350.5,F,30,42,Conyza canadensis,1
semiarid,2017,350.5,F,30,42,Carex eleocharis,1
semiarid,2017,350.5,F,30,42,Elymus elymoides,30
semiarid,2013,319.5,F,5,43,Sphaeralcea coccinea,8
semiarid,2013,319.5,F,5,43,Bouteloua gracilis,32
semiarid,2013,319.5,F,5,43,Sporobolus cryptandrus,5
semiarid,2013,319.5,F,5,43,Salsola tragus,4
semiarid,2013,319.5,F,5,43,Ipompsis laxiflora,1
semiarid,2013,319.5,F,5,43,Artemesia frigida,2
semiarid,2013,319.5,F,5,43,Carex eleocharis,2
semiarid,2014,452.6,F,5,43,Euphorbia sp.,1
semiarid,2014,452.6,F,5,43,Unknown grass #1,1
semiarid,2014,452.6,F,5,43,Plantago patagonica,1
semiarid,2014,452.6,F,5,43,Artemesia frigida,4
semiarid,2014,452.6,F,5,43,Ipompsis laxiflora,2
semiarid,2014,452.6,F,5,43,Sporobolus cryptandrus,6
semiarid,2014,452.6,F,5,43,Bouteloua gracilis,70
semiarid,2014,452.6,F,5,43,Festuca (Vulpia) octoflora,8
semiarid,2014,452.6,F,5,43,Oenothera albicaulis,6
semiarid,2014,452.6,F,5,43,Sphaeralcea coccinea,22
semiarid,2014,452.6,F,5,43,Carex eleocharis,3
semiarid,2014,452.6,F,5,43,Machaeranthera tanacetifolia,7
semiarid,2014,452.6,F,5,43,Elymus elymoides,5
semiarid,2015,387.4,F,5,43,Sphaeralcea coccinea,17
semiarid,2015,387.4,F,5,43,Elymus elymoides,40
semiarid,2015,387.4,F,5,43,Plantago patagonica,1
semiarid,2015,387.4,F,5,43,Carex eleocharis,2
semiarid,2015,387.4,F,5,43,Festuca (Vulpia) octoflora,20
semiarid,2015,387.4,F,5,43,Artemesia frigida,7
semiarid,2015,387.4,F,5,43,Bouteloua gracilis,10
semiarid,2015,387.4,F,5,43,Sporobolus cryptandrus,2
semiarid,2016,292.9,F,5,43,Plantago patagonica,1
semiarid,2016,292.9,F,5,43,Artemesia frigida,1
semiarid,2016,292.9,F,5,43,Elymus elymoides,25
semiarid,2016,292.9,F,5,43,Bouteloua gracilis,1
semiarid,2016,292.9,F,5,43,Carex eleocharis,1
semiarid,2016,292.9,F,5,43,Festuca (Vulpia) octoflora,68
semiarid,2016,292.9,F,5,43,Sphaeralcea coccinea,6
semiarid,2016,292.9,F,5,43,Hole,2
semiarid,2017,350.5,F,5,43,Bouteloua gracilis,1
semiarid,2017,350.5,F,5,43,Sphaeralcea coccinea,12
semiarid,2017,350.5,F,5,43,Elymus elymoides,22
semiarid,2017,350.5,F,5,43,Euphorbia sp.,2
semiarid,2017,350.5,F,5,43,Conyza canadensis,1
semiarid,2017,350.5,F,5,43,Artemesia frigida,12
semiarid,2017,350.5,F,5,43,Carex eleocharis,2
semiarid,2017,350.5,F,5,43,Tragopogon dubius,2
semiarid,2013,319.5,F,10,44,Bouteloua gracilis,35
semiarid,2013,319.5,F,10,44,Sphaeralcea coccinea,3
semiarid,2013,319.5,F,10,44,Carex eleocharis,1
semiarid,2014,452.6,F,10,44,Salsola tragus,1
semiarid,2014,452.6,F,10,44,Bouteloua gracilis,50
semiarid,2014,452.6,F,10,44,Euphorbia sp.,1
semiarid,2014,452.6,F,10,44,Ipompsis laxiflora,3
semiarid,2014,452.6,F,10,44,Carex eleocharis,1
semiarid,2014,452.6,F,10,44,Festuca (Vulpia) octoflora,7
semiarid,2014,452.6,F,10,44,Elymus elymoides,10
semiarid,2014,452.6,F,10,44,Plantago patagonica,1
semiarid,2014,452.6,F,10,44,Machaeranthera tanacetifolia,13
semiarid,2014,452.6,F,10,44,Oenothera albicaulis,3
semiarid,2014,452.6,F,10,44,Sphaeralcea coccinea,8
semiarid,2015,387.4,F,10,44,Carex eleocharis,1
semiarid,2015,387.4,F,10,44,Oenothera albicaulis,1
semiarid,2015,387.4,F,10,44,Festuca (Vulpia) octoflora,10
semiarid,2015,387.4,F,10,44,Bouteloua gracilis,42
semiarid,2015,387.4,F,10,44,Sphaeralcea coccinea,10
semiarid,2015,387.4,F,10,44,Chenopodium leptophyllum,1
semiarid,2015,387.4,F,10,44,Elymus elymoides,22
semiarid,2015,387.4,F,10,44,Plantago patagonica,1
semiarid,2015,387.4,F,10,44,Machaeranthera tanacetifolia,4
semiarid,2016,292.9,F,10,44,Sphaeralcea coccinea,4
semiarid,2016,292.9,F,10,44,Festuca (Vulpia) octoflora,52
semiarid,2016,292.9,F,10,44,Plantago patagonica,1
semiarid,2016,292.9,F,10,44,Euphorbia sp.,1
semiarid,2016,292.9,F,10,44,Carex eleocharis,1
semiarid,2016,292.9,F,10,44,Elymus elymoides,17
semiarid,2016,292.9,F,10,44,Bouteloua gracilis,3
semiarid,2016,292.9,F,10,44,Tragopogon dubius,1
semiarid,2017,350.5,F,10,44,Conyza canadensis,1
semiarid,2017,350.5,F,10,44,Oenothera albicaulis,1
semiarid,2017,350.5,F,10,44,Euphorbia sp.,3
semiarid,2017,350.5,F,10,44,Sphaeralcea coccinea,12
semiarid,2017,350.5,F,10,44,Chenopodium leptophyllum,4
semiarid,2017,350.5,F,10,44,Elymus elymoides,11
semiarid,2017,350.5,F,10,44,Chenopodium incanum,8
semiarid,2017,350.5,F,10,44,Tragopogon dubius,1
semiarid,2017,350.5,F,10,44,Ipompsis laxiflora,1
semiarid,2013,319.5,F,0,45,Alliium textile,1
semiarid,2013,319.5,F,0,45,Chenopodium leptophyllum,2
semiarid,2013,319.5,F,0,45,Eriognum effusum,13
semiarid,2013,319.5,F,0,45,Bouteloua gracilis,37
semiarid,2013,319.5,F,0,45,Elymus elymoides,3
semiarid,2014,452.6,F,0,45,Elymus elymoides,35
semiarid,2014,452.6,F,0,45,Carex eleocharis,1
semiarid,2014,452.6,F,0,45,Plantago patagonica,2
semiarid,2014,452.6,F,0,45,Bouteloua gracilis,20
semiarid,2014,452.6,F,0,45,Eriognum effusum,12
semiarid,2014,452.6,F,0,45,Sphaeralcea coccinea,1
semiarid,2014,452.6,F,0,45,Leucocrinum montanum,1
semiarid,2014,452.6,F,0,45,Festuca (Vulpia) octoflora,4
semiarid,2014,452.6,F,0,45,Oenothera albicaulis,30
semiarid,2014,452.6,F,0,45,Machaeranthera tanacetifolia,20
semiarid,2015,387.4,F,0,45,Festuca (Vulpia) octoflora,5
semiarid,2015,387.4,F,0,45,Plantago patagonica,1
semiarid,2015,387.4,F,0,45,Artemesia frigida,5
semiarid,2015,387.4,F,0,45,Chenopodium leptophyllum,1
semiarid,2015,387.4,F,0,45,Elymus elymoides,45
semiarid,2015,387.4,F,0,45,Euphorbia sp.,1
semiarid,2015,387.4,F,0,45,Carex eleocharis,1
semiarid,2015,387.4,F,0,45,Alliium textile,1
semiarid,2015,387.4,F,0,45,Salsola tragus,1
semiarid,2015,387.4,F,0,45,Eriognum effusum,15
semiarid,2015,387.4,F,0,45,Bouteloua gracilis,18
semiarid,2016,292.9,F,0,45,Eriognum effusum,15
semiarid,2016,292.9,F,0,45,Elymus elymoides,30
semiarid,2016,292.9,F,0,45,Artemesia frigida,3
semiarid,2016,292.9,F,0,45,Sphaeralcea coccinea,1
semiarid,2016,292.9,F,0,45,Carex eleocharis,2
semiarid,2016,292.9,F,0,45,Festuca (Vulpia) octoflora,55
semiarid,2016,292.9,F,0,45,Plantago patagonica,5
semiarid,2016,292.9,F,0,45,Bouteloua gracilis,5
semiarid,2017,350.5,F,0,45,Oenothera albicaulis,1
semiarid,2017,350.5,F,0,45,Euphorbia sp.,1
semiarid,2017,350.5,F,0,45,Artemesia frigida,14
semiarid,2017,350.5,F,0,45,Carex eleocharis,1
semiarid,2017,350.5,F,0,45,Thelesperma filifolium,1
semiarid,2017,350.5,F,0,45,Salsola tragus,6
semiarid,2017,350.5,F,0,45,Elymus elymoides,11
semiarid,2017,350.5,F,0,45,Bouteloua gracilis,14
semiarid,2017,350.5,F,0,45,Leucocrinum montanum,1
semiarid,2017,350.5,F,0,45,Erysimum asperum,13
semiarid,2017,350.5,F,0,45,Plantago patagonica,1
semiarid,2017,350.5,F,0,45,Eriognum effusum,25
semiarid,2017,350.5,F,0,45,Chenopodium incanum,1
semiarid,2017,350.5,F,0,45,Sphaeralcea coccinea,1
semiarid,2013,319.5,F,7.5,46,Machaeranthera tanacetifolia,1
semiarid,2013,319.5,F,7.5,46,Muhlenbergia torreyi,1
semiarid,2013,319.5,F,7.5,46,Opuntia polyacantha,7
semiarid,2013,319.5,F,7.5,46,Carex eleocharis,15
semiarid,2013,319.5,F,7.5,46,Bouteloua gracilis,17
semiarid,2013,319.5,F,7.5,46,Sphaeralcea coccinea,1
semiarid,2014,452.6,F,7.5,46,Bouteloua gracilis,23
semiarid,2014,452.6,F,7.5,46,Opuntia polyacantha,12
semiarid,2014,452.6,F,7.5,46,Carex eleocharis,23
semiarid,2014,452.6,F,7.5,46,Sphaeralcea coccinea,2
semiarid,2014,452.6,F,7.5,46,Machaeranthera tanacetifolia,18
semiarid,2014,452.6,F,7.5,46,Muhlenbergia torreyi,4
semiarid,2014,452.6,F,7.5,46,Festuca (Vulpia) octoflora,20
semiarid,2014,452.6,F,7.5,46,Elymus elymoides,11
semiarid,2014,452.6,F,7.5,46,Plantago patagonica,9
semiarid,2014,452.6,F,7.5,46,Oenothera albicaulis,11
semiarid,2014,452.6,F,7.5,46,Euphorbia sp.,1
semiarid,2015,387.4,F,7.5,46,Euphorbia sp.,1
semiarid,2015,387.4,F,7.5,46,Coryphantha vivipara,1
semiarid,2015,387.4,F,7.5,46,Bouteloua gracilis,12
semiarid,2015,387.4,F,7.5,46,Opuntia polyacantha,11
semiarid,2015,387.4,F,7.5,46,Carex eleocharis,8
semiarid,2015,387.4,F,7.5,46,Oenothera albicaulis,1
semiarid,2015,387.4,F,7.5,46,Festuca (Vulpia) octoflora,15
semiarid,2015,387.4,F,7.5,46,Sphaeralcea coccinea,2
semiarid,2015,387.4,F,7.5,46,Plantago patagonica,10
semiarid,2015,387.4,F,7.5,46,Elymus elymoides,30
semiarid,2016,292.9,F,7.5,46,Plantago patagonica,30
semiarid,2016,292.9,F,7.5,46,Festuca (Vulpia) octoflora,22
semiarid,2016,292.9,F,7.5,46,Opuntia polyacantha,9
semiarid,2016,292.9,F,7.5,46,Sphaeralcea coccinea,2
semiarid,2016,292.9,F,7.5,46,Tragopogon dubius,1
semiarid,2016,292.9,F,7.5,46,Elymus elymoides,39
semiarid,2016,292.9,F,7.5,46,Carex eleocharis,7
semiarid,2016,292.9,F,7.5,46,Sial,3
semiarid,2017,350.5,F,7.5,46,Conyza canadensis,1
semiarid,2017,350.5,F,7.5,46,Plantago patagonica,8
semiarid,2017,350.5,F,7.5,46,Sphaeralcea coccinea,7
semiarid,2017,350.5,F,7.5,46,Elymus elymoides,13
semiarid,2017,350.5,F,7.5,46,Machaeranthera tanacetifolia,1
semiarid,2017,350.5,F,7.5,46,Euphorbia sp.,1
semiarid,2017,350.5,F,7.5,46,Carex eleocharis,9
semiarid,2017,350.5,F,7.5,46,Opuntia polyacantha,14
